gvkey,year,quarter,n_rows
320960,2020,3,1
320960,2021,3,1
320960,2021,4,1
320960,2022,1,1
320967,2020,1,1
320967,2020,4,1
320967,2021,1,1
320967,2021,3,1
320967,2021,4,1
320968,2020,1,1
320968,2020,3,1
320968,2020,4,1
320968,2021,1,1
320968,2021,2,1
320968,2021,3,1
320968,2021,4,1
320968,2022,1,1
32098,2020,1,1
32098,2020,2,1
32098,2020,3,1
32098,2021,1,1
32098,2021,2,1
32098,2021,3,1
32098,2022,1,1
320982,2021,4,1
320982,2022,1,1
320986,2020,2,1
320986,2020,4,1
320986,2021,1,1
320986,2021,3,1
320986,2021,4,1
320986,2022,1,1
320992,2020,2,1
320992,2020,3,1
320992,2020,4,1
320992,2021,2,1
320992,2021,3,1
320992,2021,4,1
321002,2020,1,1
321002,2020,3,1
321002,2020,4,1
321002,2021,1,1
321002,2021,3,1
321002,2021,4,1
321002,2022,1,1
321014,2020,1,1
321014,2020,2,1
321015,2021,4,1
32102,2020,1,1
32102,2020,2,1
32102,2020,3,1
32102,2020,4,1
32102,2021,1,1
32102,2021,2,1
32102,2021,3,1
32102,2021,4,1
32102,2022,1,1
32102,2022,2,1
321020,2020,3,1
321020,2020,4,1
321020,2021,3,1
321020,2022,1,1
321031,2020,4,1
321031,2021,4,1
321031,2022,1,1
321038,2020,4,1
321050,2020,1,1
321050,2020,3,1
321050,2020,4,1
321050,2021,1,1
321050,2021,3,1
321050,2021,4,1
321050,2022,1,1
321052,2020,1,1
321052,2020,2,1
321052,2020,3,1
321052,2020,4,1
321052,2021,1,1
321052,2021,2,1
321052,2021,3,1
321052,2021,4,1
321052,2022,1,1
321053,2020,1,1
321053,2020,2,1
321053,2020,3,1
321053,2020,4,1
321053,2021,1,1
321053,2021,2,1
321053,2021,3,1
321053,2021,4,1
321053,2022,1,1
32106,2020,1,1
32106,2020,2,1
32106,2020,3,1
32106,2020,4,1
32106,2021,1,1
32106,2021,2,1
32106,2021,3,1
32106,2021,4,1
32106,2022,1,1
32106,2022,2,1
321060,2022,1,1
321092,2020,1,1
321092,2020,2,1
321092,2020,3,1
321092,2020,4,1
321092,2021,1,1
321092,2021,2,1
321092,2021,3,1
321092,2021,4,1
321092,2022,1,1
321104,2020,1,1
321104,2020,2,1
321104,2020,3,1
321104,2020,4,1
321104,2021,1,1
321104,2021,2,1
321104,2021,3,1
321104,2021,4,1
321104,2022,1,1
321196,2020,1,1
321197,2020,1,1
321197,2020,2,1
321197,2020,3,1
321197,2020,4,1
321197,2021,1,1
321197,2021,2,1
321197,2021,3,1
321197,2021,4,1
321197,2022,1,1
321205,2020,1,1
321205,2020,2,1
321205,2020,3,1
321205,2020,4,1
321205,2021,1,1
321217,2020,1,1
321217,2020,2,1
321217,2020,4,1
321217,2021,2,1
321217,2021,3,1
321217,2021,4,1
321217,2022,2,1
321227,2020,2,1
321227,2020,3,1
321227,2020,4,1
321227,2021,1,1
321227,2021,3,1
321227,2021,4,1
321227,2022,1,1
321227,2022,2,1
321233,2020,1,1
321233,2021,3,1
321233,2021,4,1
321233,2022,1,1
321234,2020,1,1
321234,2020,2,1
321234,2020,3,1
321234,2020,4,1
321234,2021,1,1
321234,2021,2,1
321234,2021,3,1
321234,2021,4,1
321234,2022,1,1
321235,2020,2,1
321235,2020,4,1
321235,2021,2,1
321235,2021,4,1
321241,2020,1,1
321241,2020,2,1
321241,2020,3,1
321241,2021,1,1
321241,2021,2,1
321241,2021,3,1
321253,2020,1,1
321253,2020,2,1
321253,2020,3,1
321253,2020,4,1
321253,2021,1,1
321253,2021,2,1
321253,2021,3,1
321253,2021,4,1
321253,2022,1,1
321258,2020,1,1
321258,2020,2,1
321258,2020,3,1
321258,2020,4,1
321258,2021,2,1
321258,2021,3,1
321258,2021,4,1
321258,2022,1,1
321258,2022,2,1
321318,2020,1,1
321318,2020,2,1
321318,2020,3,1
321365,2020,1,1
321365,2020,2,1
321365,2020,3,1
321365,2021,1,1
321365,2021,2,1
321365,2021,3,1
321365,2022,1,1
321387,2020,1,1
321387,2020,2,1
321387,2020,3,1
321387,2020,4,1
321387,2021,1,1
321387,2021,2,1
321387,2021,3,1
321387,2021,4,1
321387,2022,1,1
321396,2020,1,1
321396,2020,2,1
321396,2020,3,1
321396,2020,4,1
321396,2021,1,1
321396,2021,2,1
321396,2021,3,1
321396,2021,4,1
321396,2022,1,1
321397,2020,1,1
321397,2020,2,1
321397,2021,1,1
321397,2021,2,1
321399,2020,1,1
321399,2020,2,1
321399,2020,3,1
321399,2020,4,1
321399,2021,1,1
321399,2021,2,1
321399,2021,3,1
321399,2021,4,1
321399,2022,1,1
321399,2022,2,1
321401,2020,1,1
321401,2020,2,1
321401,2020,3,1
321401,2020,4,1
321401,2021,1,1
321401,2021,2,1
321401,2021,3,1
321401,2021,4,1
321401,2022,1,1
321401,2022,2,1
321402,2020,1,1
321402,2020,2,1
321402,2020,3,1
321402,2020,4,1
321402,2021,1,1
321402,2021,2,1
321402,2021,3,1
321402,2021,4,1
321402,2022,1,1
321402,2022,2,1
321403,2020,1,1
321403,2020,3,1
321403,2020,4,1
321403,2021,1,1
321403,2021,2,1
321403,2021,3,1
321403,2021,4,1
321403,2022,1,1
321419,2020,1,1
321419,2020,2,1
321419,2021,1,1
321419,2021,2,1
321419,2021,4,1
321419,2022,1,1
321427,2020,1,1
321427,2020,2,1
321427,2020,3,1
321427,2020,4,1
321427,2021,1,1
321427,2021,2,1
321427,2021,3,1
321427,2021,4,1
321427,2022,1,1
321429,2021,1,1
321429,2021,3,1
321429,2021,4,1
321429,2022,1,1
321455,2020,1,1
321455,2020,3,1
321455,2020,4,1
321455,2021,1,1
321455,2021,2,1
321455,2021,3,1
321455,2021,4,1
321455,2022,1,1
321467,2020,1,1
321467,2020,2,1
321467,2020,3,1
321467,2021,2,1
321467,2021,3,1
321467,2021,4,1
321467,2022,2,1
321484,2020,1,1
321484,2020,2,1
321484,2020,3,1
321484,2020,4,1
321484,2021,1,1
321484,2021,2,1
321484,2021,3,1
321484,2021,4,1
321484,2022,1,1
321501,2020,1,1
321501,2020,3,1
321501,2020,4,1
321501,2021,1,1
321501,2021,3,1
321501,2021,4,1
321501,2022,1,1
321502,2020,1,1
321502,2020,2,1
321502,2020,3,1
321502,2020,4,1
321502,2021,1,1
321502,2021,2,1
321502,2021,3,1
321502,2021,4,1
321502,2022,1,1
321502,2022,2,1
32154,2020,3,1
32154,2021,3,1
321541,2020,1,1
321541,2020,3,1
321546,2020,1,1
321546,2020,3,1
321546,2021,1,1
321546,2021,2,1
321546,2021,3,1
321546,2022,1,1
321560,2021,2,1
321561,2020,1,1
321561,2020,2,1
321561,2020,3,1
321561,2020,4,1
321561,2021,1,1
321561,2021,2,1
321561,2021,3,1
321561,2021,4,1
321561,2022,1,1
321561,2022,2,1
321569,2020,1,1
321569,2020,2,1
321569,2020,3,1
321569,2021,1,1
321569,2021,3,1
321569,2021,4,1
321569,2022,1,1
321575,2020,2,1
321575,2020,3,1
321575,2020,4,1
321575,2021,1,1
321575,2021,2,1
321575,2021,3,1
321575,2021,4,1
321575,2022,1,1
321575,2022,2,1
321581,2020,1,1
321581,2020,4,1
321581,2021,1,1
321581,2021,3,1
321581,2021,4,1
321581,2022,1,1
321582,2021,3,1
321584,2020,1,1
321584,2020,2,1
321584,2020,3,1
321584,2020,4,1
321584,2021,1,1
321584,2021,2,1
321584,2021,3,1
321584,2021,4,1
321584,2022,1,1
321584,2022,2,1
321589,2022,1,1
321589,2022,2,1
321591,2020,1,1
321591,2020,2,1
321591,2020,3,1
321591,2020,4,1
321591,2021,1,1
321591,2021,2,1
321591,2021,3,1
321591,2021,4,1
321591,2022,1,1
321591,2022,2,1
321601,2020,1,1
321601,2020,3,1
321601,2020,4,1
321601,2021,1,1
321601,2021,3,1
321601,2021,4,1
321620,2020,1,1
321620,2020,2,1
321620,2020,3,1
321620,2020,4,1
321620,2021,1,1
321620,2021,2,1
321620,2021,3,1
321620,2021,4,1
321620,2022,1,1
321620,2022,2,1
321622,2020,4,1
321622,2021,1,1
321622,2022,2,1
321632,2020,1,1
321632,2020,2,1
321632,2020,3,1
321632,2020,4,1
321632,2021,1,1
321632,2021,2,1
321632,2021,3,1
321632,2021,4,1
321632,2022,1,1
321632,2022,2,1
321646,2020,2,1
321646,2020,3,1
321646,2021,1,1
321646,2021,2,1
321646,2021,3,1
321646,2022,1,1
321648,2020,1,1
321648,2020,2,1
321648,2020,4,1
321648,2021,1,1
321648,2021,2,1
321648,2021,3,1
321648,2021,4,1
321648,2022,1,1
321653,2020,1,1
321653,2020,2,1
321653,2020,3,1
321653,2020,4,1
321653,2021,1,1
321653,2021,2,1
321653,2021,3,1
321653,2021,4,1
321653,2022,1,1
321653,2022,2,1
321669,2020,1,1
321669,2020,3,1
321670,2020,1,1
321670,2020,2,1
321670,2020,3,1
321670,2020,4,1
321670,2021,1,1
321670,2021,3,1
321670,2021,4,1
321670,2022,1,1
321681,2020,1,1
321681,2020,3,1
321681,2021,1,1
321681,2021,3,1
321681,2022,1,1
321695,2020,1,1
321695,2020,3,1
321695,2021,1,1
321695,2021,3,1
321695,2022,1,1
321698,2020,1,1
321698,2020,2,1
321698,2020,3,1
321698,2020,4,1
321698,2021,1,1
321698,2021,2,1
321698,2021,3,1
321698,2021,4,1
321698,2022,1,1
321698,2022,2,1
321703,2020,1,1
321703,2020,3,1
321703,2020,4,1
321703,2021,1,1
321703,2021,2,1
321703,2021,3,1
321703,2021,4,1
321703,2022,1,1
321703,2022,2,1
321711,2020,1,1
321711,2020,2,1
321711,2020,3,1
321711,2021,1,1
321711,2021,2,1
321711,2021,3,1
321711,2021,4,1
321711,2022,1,1
321720,2020,1,1
321720,2020,2,1
321720,2020,3,1
321720,2020,4,1
321720,2021,1,1
321720,2021,2,1
321720,2021,3,1
321720,2021,4,1
321720,2022,1,1
321720,2022,2,1
321731,2020,1,1
321731,2020,2,1
321731,2020,3,1
321731,2020,4,1
321731,2021,1,1
321731,2021,3,1
321731,2022,1,1
321743,2020,1,1
321743,2020,3,1
321743,2020,4,1
321743,2021,2,1
321743,2021,4,1
321746,2020,1,1
321746,2020,2,1
321746,2020,3,1
321746,2020,4,1
321746,2021,1,1
321746,2021,2,1
321746,2021,3,1
321746,2021,4,1
321746,2022,1,1
321746,2022,2,1
321747,2020,1,1
321747,2020,3,1
321747,2021,1,1
321747,2021,3,1
321747,2022,1,1
321757,2020,1,1
321757,2020,2,1
321757,2020,3,1
321757,2020,4,1
321757,2021,1,1
321757,2021,2,1
321757,2021,3,1
321757,2021,4,1
321757,2022,1,1
321757,2022,2,1
321764,2020,3,1
321764,2020,4,1
321764,2021,2,1
321764,2021,4,1
321764,2022,1,1
321790,2022,1,1
321808,2022,1,1
321816,2020,1,1
321816,2020,2,1
321816,2020,3,1
321816,2020,4,1
321816,2021,1,1
321816,2021,2,1
321816,2021,3,1
321816,2021,4,1
321816,2022,1,1
321835,2020,1,1
321835,2020,3,1
321835,2020,4,1
321835,2021,1,1
321835,2021,3,1
321835,2021,4,1
321835,2022,1,1
321860,2020,1,1
321860,2020,3,1
321860,2020,4,1
321860,2021,1,1
321860,2021,3,1
321860,2021,4,1
321860,2022,1,1
321862,2020,1,1
321862,2020,3,1
321862,2021,1,1
321862,2021,3,1
321867,2020,1,1
321867,2020,2,1
321867,2020,3,1
321867,2020,4,1
321867,2021,2,1
321867,2021,3,1
321867,2021,4,1
321867,2022,1,1
321868,2020,1,1
321868,2020,3,1
321868,2021,1,1
321868,2021,3,1
321868,2021,4,1
321868,2022,1,1
321870,2020,1,1
321870,2020,2,1
321870,2020,3,1
321870,2022,1,1
321870,2022,2,1
321914,2020,2,1
321914,2020,3,1
321914,2020,4,1
321914,2021,1,1
321914,2021,3,1
321914,2021,4,1
321914,2022,1,1
321914,2022,2,1
321927,2021,1,1
321927,2022,1,1
32193,2020,1,1
32193,2020,2,1
32193,2020,3,1
32193,2020,4,1
32193,2021,1,1
32193,2021,2,1
32193,2021,3,1
32193,2021,4,1
32193,2022,1,1
32193,2022,2,1
321954,2020,1,1
321954,2020,2,1
321954,2020,3,1
321954,2020,4,1
321954,2021,1,1
321954,2021,2,1
321954,2021,3,1
321954,2021,4,1
321954,2022,1,1
321980,2020,1,1
321980,2020,2,1
321980,2020,3,1
321980,2020,4,1
321980,2021,4,1
321980,2022,2,1
321986,2020,3,1
321986,2021,1,1
321986,2021,2,1
321986,2021,4,1
321986,2022,1,1
322002,2020,1,1
322002,2020,2,1
322002,2020,3,1
322002,2020,4,1
322002,2021,1,1
322002,2021,2,1
322002,2021,3,1
322002,2021,4,1
322002,2022,1,1
322002,2022,2,1
322010,2020,2,1
322010,2021,2,1
322015,2020,1,1
322015,2020,2,1
322015,2020,3,1
322015,2021,1,1
322015,2021,2,1
322015,2021,3,1
322015,2021,4,1
322015,2022,1,1
322023,2021,4,1
322034,2020,2,1
322034,2020,3,1
322034,2020,4,1
322034,2021,1,1
322034,2021,2,1
322034,2021,3,1
322034,2022,1,1
322035,2020,1,1
322035,2020,2,1
322035,2020,4,1
322035,2021,1,1
322035,2021,2,1
322035,2021,3,1
322035,2021,4,1
322054,2020,1,1
322054,2020,2,1
322054,2020,4,1
322054,2021,1,1
322054,2021,2,1
322054,2021,3,1
322054,2021,4,1
322054,2022,1,1
32206,2020,2,1
32206,2020,4,1
32206,2021,1,1
32206,2021,3,1
32206,2021,4,1
32206,2022,1,1
322080,2020,1,1
322080,2020,3,1
322080,2021,1,1
322080,2021,3,1
322080,2022,1,1
3221,2020,1,1
3221,2020,2,1
3221,2020,3,1
3221,2020,4,1
3221,2021,1,1
3221,2021,2,1
3221,2021,3,1
3221,2021,4,1
3221,2022,1,1
3221,2022,2,1
322103,2020,1,1
322103,2020,2,1
322103,2020,3,1
322103,2020,4,1
322103,2021,1,1
322103,2021,2,1
322103,2021,3,1
322103,2021,4,1
322103,2022,1,1
322112,2020,1,1
322112,2020,3,1
322112,2021,1,1
322112,2021,2,1
322112,2021,3,1
322112,2021,4,1
322112,2022,1,1
322120,2020,3,1
322120,2021,4,1
322141,2020,2,1
322141,2020,3,1
322141,2021,2,1
322141,2021,3,1
322141,2021,4,1
322154,2021,3,1
322154,2021,4,1
322155,2020,1,1
322155,2020,2,1
322155,2020,3,1
322155,2021,1,1
322155,2021,3,1
322155,2022,1,1
322160,2020,1,1
322160,2020,3,1
322160,2020,4,1
322160,2021,1,1
322160,2021,3,1
322160,2021,4,1
322160,2022,1,1
322187,2020,1,1
322187,2020,2,1
322187,2020,3,1
322187,2020,4,1
322187,2021,1,1
322187,2021,2,1
322187,2021,3,1
322187,2021,4,1
322187,2022,1,1
32219,2020,1,1
32219,2020,2,1
32219,2020,3,1
32219,2020,4,1
32219,2021,1,1
32219,2021,2,1
32219,2021,3,1
32219,2021,4,1
32219,2022,1,1
32219,2022,2,1
32233,2020,1,1
32233,2020,2,1
32233,2020,3,1
32233,2020,4,1
32233,2021,1,1
32233,2021,2,1
32233,2021,3,1
32233,2021,4,1
32233,2022,1,1
32245,2020,2,1
32245,2020,3,1
32245,2020,4,1
32245,2021,1,1
32245,2021,2,1
32245,2021,3,1
32245,2022,1,1
32245,2022,2,1
322466,2021,4,1
32247,2022,1,1
322473,2021,3,1
322473,2022,1,1
322492,2021,2,1
322515,2020,1,1
322515,2020,2,1
322515,2020,3,1
322515,2020,4,1
322524,2020,4,1
322526,2020,1,1
322526,2020,2,1
322526,2020,3,1
322526,2020,4,1
322526,2021,1,1
322526,2021,2,1
322526,2021,3,1
322526,2021,4,1
322526,2022,1,1
322526,2022,2,1
322528,2020,2,1
322528,2020,3,1
322528,2020,4,1
322528,2021,2,1
322528,2021,3,1
322528,2021,4,1
322528,2022,1,1
322559,2020,1,1
322559,2020,2,1
322559,2020,3,1
322559,2020,4,1
322559,2021,1,1
322559,2021,2,1
322559,2021,3,1
322559,2021,4,1
322559,2022,1,1
322559,2022,2,1
322576,2020,1,1
322576,2020,2,1
322576,2020,3,1
322576,2021,1,1
322576,2021,2,1
322576,2021,3,1
322576,2021,4,1
322576,2022,1,1
322576,2022,2,1
322589,2020,1,1
322589,2020,3,1
322589,2020,4,1
322589,2021,1,1
322589,2021,2,1
322589,2021,3,1
322589,2021,4,1
322589,2022,1,1
322597,2020,3,1
3226,2020,1,1
3226,2020,2,1
3226,2020,3,1
3226,2020,4,1
3226,2021,1,1
3226,2021,2,1
3226,2021,3,1
3226,2021,4,1
3226,2022,1,1
322615,2020,2,1
322615,2021,1,1
322615,2021,3,1
322615,2021,4,1
322617,2021,1,1
322617,2021,2,1
322617,2021,3,1
322617,2021,4,1
322617,2022,2,1
322644,2020,1,1
322644,2020,4,1
322644,2021,1,1
322644,2021,3,1
322644,2022,2,1
322660,2020,1,1
322660,2020,2,1
322660,2020,3,1
322660,2020,4,1
322660,2021,1,1
322660,2021,2,1
322660,2021,3,1
322660,2021,4,1
322660,2022,1,1
322660,2022,2,1
32267,2020,2,1
32267,2020,3,1
32267,2021,1,1
32267,2022,2,1
322673,2022,1,1
322685,2020,3,1
322685,2021,3,1
322687,2020,1,1
322687,2020,2,1
322687,2020,3,1
322687,2020,4,1
322687,2021,1,1
322687,2021,2,1
322687,2021,3,1
322687,2021,4,1
322687,2022,1,1
32271,2021,1,1
32271,2021,3,1
32271,2021,4,1
32271,2022,1,1
32271,2022,2,1
322728,2020,1,1
322728,2020,2,1
322728,2020,3,1
322728,2020,4,1
322728,2021,1,1
322728,2021,2,1
322728,2021,3,1
322728,2021,4,1
322728,2022,1,1
32273,2020,1,1
32273,2020,2,1
32273,2020,3,1
32273,2020,4,1
32273,2021,1,1
32273,2021,2,1
32273,2021,3,1
322757,2021,1,1
322763,2020,1,1
322763,2021,1,1
322763,2021,3,1
322763,2022,1,1
322779,2020,1,1
322779,2020,3,1
322791,2022,1,1
32280,2020,1,1
32280,2020,3,1
32280,2021,1,1
32280,2021,3,1
32280,2021,4,1
322802,2020,1,1
322802,2020,3,1
322802,2020,4,1
322802,2021,1,1
322802,2021,3,1
322802,2021,4,1
322802,2022,1,1
322810,2020,1,1
322810,2020,2,1
322810,2020,3,1
322810,2020,4,1
322810,2021,1,1
322810,2021,2,1
322810,2021,3,1
322810,2021,4,1
322810,2022,1,1
322810,2022,2,1
322811,2020,1,1
322811,2020,2,1
322811,2020,3,1
322811,2020,4,1
322811,2021,1,1
322811,2021,2,1
322811,2021,3,1
322811,2022,1,1
322811,2022,2,1
322818,2020,1,1
322818,2020,2,1
322818,2020,3,1
322818,2020,4,1
322818,2021,1,1
322818,2021,2,1
322818,2021,3,1
322818,2021,4,1
322818,2022,1,1
322818,2022,2,1
322819,2020,1,1
322819,2020,3,1
322819,2020,4,1
322819,2021,1,1
322819,2021,3,1
322819,2021,4,1
322819,2022,1,1
322825,2020,1,1
322825,2020,3,1
322825,2021,1,1
322825,2021,3,1
322825,2022,1,1
322834,2020,2,1
322834,2020,3,1
322834,2021,1,1
322834,2021,3,1
322834,2021,4,1
322834,2022,1,1
322838,2020,2,1
322838,2020,3,1
322838,2020,4,1
322838,2021,2,1
322838,2021,4,1
32285,2020,1,1
32285,2020,2,1
32285,2020,3,1
32285,2020,4,1
32285,2021,1,1
32285,2021,2,1
32285,2021,3,1
32285,2021,4,1
32285,2022,1,1
32285,2022,2,1
322858,2020,1,1
322858,2020,3,1
322858,2021,1,1
322858,2021,3,1
322858,2022,1,1
322860,2021,3,1
322876,2020,1,1
322876,2020,2,1
322876,2020,3,1
322876,2020,4,1
322876,2021,1,1
322876,2021,2,1
322876,2021,3,1
322876,2021,4,1
322876,2022,1,1
322887,2020,2,1
322887,2021,2,1
322887,2021,4,1
322893,2020,1,1
322893,2020,2,1
322893,2020,3,1
322893,2020,4,1
322893,2021,3,1
322893,2021,4,1
322893,2022,1,1
322893,2022,2,1
322941,2022,2,1
322953,2020,3,1
322953,2020,4,1
322953,2021,1,1
322953,2021,2,1
322953,2021,3,1
322953,2021,4,1
322968,2020,2,1
322968,2020,4,1
322968,2021,3,1
32298,2020,1,1
32298,2020,2,1
32298,2020,3,1
32298,2020,4,1
322985,2020,1,1
322985,2020,3,1
322985,2021,1,1
322985,2021,2,1
322985,2021,3,1
322985,2021,4,1
322985,2022,1,1
322987,2020,1,1
322987,2020,3,1
322987,2020,4,1
322987,2021,1,1
322987,2021,3,1
322987,2021,4,1
322987,2022,1,1
323017,2022,1,1
323027,2020,1,1
323027,2020,2,1
323027,2020,3,1
323027,2020,4,1
323027,2021,1,1
323027,2021,2,1
323027,2021,3,1
323027,2021,4,1
323027,2022,1,1
323028,2020,1,1
323028,2020,2,1
323028,2020,3,1
323028,2020,4,1
32303,2020,1,1
32303,2020,2,1
323032,2021,2,1
323044,2021,1,1
323044,2021,2,1
323044,2021,3,1
323044,2021,4,1
323044,2022,1,1
323069,2022,1,1
323069,2022,2,1
323071,2020,1,1
323071,2020,3,1
323071,2021,1,1
323071,2021,3,1
323071,2022,1,1
323079,2020,1,1
323079,2020,4,1
323079,2021,1,1
323079,2022,1,1
3231,2020,1,1
3231,2020,2,1
3231,2020,3,1
3231,2020,4,1
3231,2021,1,1
3231,2021,2,1
3231,2021,3,1
3231,2021,4,1
3231,2022,1,1
3231,2022,2,1
323104,2020,1,1
323104,2020,3,1
323104,2020,4,1
323104,2021,1,1
323104,2021,2,1
323104,2021,3,1
323104,2022,1,1
323104,2022,2,1
32316,2020,2,1
32316,2020,3,1
32316,2020,4,1
32316,2021,1,1
32316,2021,2,1
32316,2021,3,1
32316,2021,4,1
32316,2022,1,1
32317,2020,1,1
32317,2020,3,1
32317,2021,2,1
32317,2022,2,1
323180,2021,1,1
323199,2020,4,1
323199,2021,4,1
32321,2020,1,1
32321,2020,4,1
32321,2021,1,1
32321,2021,2,1
32321,2021,3,1
32321,2021,4,1
32321,2022,1,1
32322,2020,1,1
32322,2020,2,1
32322,2020,3,1
32322,2020,4,1
32322,2021,1,1
32322,2021,2,1
32322,2021,3,1
32322,2021,4,1
32322,2022,1,1
323249,2020,1,1
323249,2020,2,1
323249,2020,3,1
323249,2020,4,1
323249,2021,1,1
323249,2021,4,1
323249,2022,1,1
323308,2020,1,1
323308,2021,1,1
323308,2021,3,1
323308,2021,4,1
323308,2022,1,1
32332,2020,1,1
32332,2020,2,1
32332,2020,3,1
32332,2020,4,1
32332,2021,1,1
32332,2021,2,1
32332,2021,3,1
32332,2021,4,1
32332,2022,1,1
32334,2020,1,1
32334,2020,2,1
32334,2020,3,1
32334,2021,1,1
32334,2021,2,1
32334,2021,3,1
32334,2021,4,1
32334,2022,1,1
323352,2020,1,1
323352,2020,3,1
323352,2021,1,1
323352,2021,3,1
323355,2020,1,1
323355,2020,2,1
323355,2020,3,1
323355,2020,4,1
323355,2021,1,1
323355,2021,2,1
323355,2021,3,1
323355,2021,4,1
323355,2022,1,1
323370,2020,1,1
323370,2020,2,1
323370,2021,1,1
323370,2021,3,1
323370,2021,4,1
323370,2022,1,1
323374,2020,1,1
323374,2020,2,1
323374,2020,3,1
323374,2020,4,1
323374,2021,1,1
323374,2021,2,1
323374,2021,3,1
323374,2021,4,1
323374,2022,1,1
323374,2022,2,1
323407,2020,2,1
323407,2020,3,1
323407,2020,4,1
323407,2021,1,1
323407,2021,2,1
323407,2021,3,1
323407,2021,4,1
323407,2022,1,1
323427,2020,1,1
323427,2020,2,1
323427,2020,3,1
323427,2020,4,1
323427,2021,1,1
323427,2021,2,1
323427,2021,3,1
323427,2021,4,1
323427,2022,1,1
323433,2020,1,1
323433,2020,2,1
323433,2020,3,1
323433,2020,4,1
323433,2021,1,1
323433,2021,2,1
323433,2021,3,1
323433,2021,4,1
323433,2022,1,1
323433,2022,2,1
32347,2020,2,1
32347,2020,4,1
32347,2021,2,1
32347,2021,4,1
323476,2020,1,1
323476,2020,2,1
323476,2020,3,1
323476,2020,4,1
323476,2021,1,1
323476,2021,2,1
323476,2021,3,1
323476,2021,4,1
323476,2022,1,1
32348,2020,2,1
32348,2020,3,1
32348,2021,1,1
32348,2021,2,1
32348,2021,4,1
32348,2022,1,1
323486,2020,1,1
323486,2020,2,1
323486,2020,3,1
323486,2020,4,1
323486,2021,1,1
323486,2021,2,1
323486,2021,3,1
323486,2021,4,1
323486,2022,1,1
323487,2022,1,1
323515,2020,1,1
323515,2020,3,1
323515,2021,1,1
323515,2021,2,1
323515,2022,2,1
323516,2020,1,1
323516,2020,2,1
323516,2020,3,1
323516,2020,4,1
323516,2021,1,1
323516,2021,2,1
323516,2021,3,1
323516,2021,4,1
323516,2022,1,1
323516,2022,2,1
32352,2020,1,1
32352,2020,3,1
32352,2020,4,1
32352,2021,1,1
32352,2021,2,1
32352,2021,3,1
32352,2021,4,1
32352,2022,1,1
32352,2022,2,1
323554,2020,1,1
323554,2020,2,1
323554,2020,3,1
323554,2020,4,1
323554,2021,1,1
323554,2021,2,1
323554,2021,3,1
323554,2022,1,1
32356,2020,1,1
32356,2020,2,1
32356,2020,3,1
32356,2020,4,1
32356,2021,1,1
32356,2021,2,1
32356,2021,3,1
32356,2021,4,1
32356,2022,1,1
323562,2020,2,1
323562,2020,4,1
323562,2021,2,1
323562,2021,4,1
323578,2020,1,1
323578,2020,2,1
323578,2020,3,1
323578,2020,4,1
323578,2021,1,1
323578,2021,3,1
323578,2021,4,1
323579,2021,4,1
32363,2020,1,1
32363,2020,2,1
32363,2020,3,1
32363,2020,4,1
32363,2021,2,1
32363,2021,3,1
32363,2021,4,1
32363,2022,1,1
323648,2020,1,1
323648,2020,2,1
323648,2020,3,1
323648,2020,4,1
323648,2021,1,1
323648,2021,2,1
323648,2021,3,1
323648,2021,4,1
323648,2022,1,1
32365,2020,1,1
32365,2020,2,1
32365,2020,3,1
32365,2020,4,1
32365,2021,1,1
32365,2021,2,1
32365,2021,3,1
32365,2021,4,1
32365,2022,1,1
32366,2020,2,1
32366,2020,3,1
32366,2020,4,1
323661,2020,1,1
323661,2020,2,1
323661,2020,3,1
323661,2021,1,1
323661,2021,3,1
323661,2022,1,1
323667,2020,2,1
323667,2020,3,1
323667,2021,2,1
323667,2021,3,1
323667,2022,2,1
323683,2020,1,1
323683,2020,2,1
323683,2020,3,1
323683,2020,4,1
323683,2021,1,1
323683,2021,2,1
323683,2021,3,1
323683,2022,1,1
32371,2020,1,1
32371,2020,2,1
32371,2020,3,1
32371,2020,4,1
32371,2021,2,1
323714,2020,3,1
323714,2021,3,1
32372,2020,2,1
32372,2021,1,1
32372,2021,2,1
32372,2021,3,1
32372,2021,4,1
32372,2022,1,1
32372,2022,2,1
323732,2020,1,1
323732,2020,2,1
323732,2020,3,1
323732,2020,4,1
323732,2021,1,1
323732,2021,3,1
323732,2021,4,1
323735,2020,1,1
323735,2020,2,1
323735,2020,3,1
323735,2020,4,1
323735,2021,1,1
323735,2021,2,1
323735,2021,3,1
323735,2021,4,1
323735,2022,1,1
323735,2022,2,1
32374,2020,1,1
32374,2020,2,1
32374,2020,3,1
32374,2020,4,1
323741,2021,3,1
323741,2021,4,1
323741,2022,1,1
323741,2022,2,1
323769,2020,2,1
323769,2020,4,1
3238,2022,2,1
323808,2020,1,1
323808,2020,3,1
323808,2021,1,1
323808,2021,2,1
323808,2021,3,1
323808,2021,4,1
323808,2022,1,1
32382,2020,1,1
32382,2020,2,1
32382,2020,3,1
32382,2020,4,1
32382,2021,1,1
32382,2021,2,1
32382,2021,3,1
32382,2021,4,1
32382,2022,1,1
32382,2022,2,1
323823,2020,1,1
323823,2020,3,1
323823,2020,4,1
323823,2021,1,1
323823,2021,3,1
323823,2022,1,1
32383,2020,1,1
32383,2020,2,1
32383,2020,3,1
32383,2020,4,1
32383,2021,1,1
32383,2021,2,1
32383,2021,3,1
32383,2021,4,1
32383,2022,1,1
32383,2022,2,1
