gvkey,date,year,quarter,transcriptid,sentence,label,semantic_score,source_method
120860,2022-05-02,2022,2,2550139.0,"This segment consists of 5 applications: Smart App or compliance recording solution, meeting insights or meeting productivity service, Voca or conversational IVR solution, Voice.ai Connect platform that transforms chat bots into voice bots and VICA, our intelligent virtual agent solution.Let me highlight our intelligent virtual agent solution, the one we acquired from Callverso, which has been a driver of strong momentum in the first quarter.",adoption,0.39950654,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"Another area of strength within the conversation AI portfolio is the Voice.ai Connect product, which powers voice interactions for the growing market of chat bots.",irrelevant,0.27521148,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"As such, we strongly believe that conversation on AI can develop into a new meaningful growth engine to fuel our growth going forward.This pretty much concludes my prepared remarks.",irrelevant,0.29360518,bert_classifier_chatgpt_annotations
007260,2020-11-05,2020,4,2130457.0,The Shop Everything capability is powered by the Meredith proprietary AI-powered pairing engine.,adoption,0.25797057,bert_classifier_chatgpt_annotations
030490,2021-02-11,2021,1,2206871.0,"To this perspective, we've grafted expertise in machine learning and robotic process automation.",adoption,0.5930101,bert_classifier_chatgpt_annotations
340115,2022-02-23,2022,1,2503686.0,"Second, the material growth potential we see in data analytics and artificial intelligence.",irrelevant,0.37921393,bert_classifier_chatgpt_annotations
340115,2022-02-23,2022,1,2503686.0,"Including data analytics, artificial intelligence and cybersecurity solutions for both the defense and also adjacent security areas.",risk,0.35065445,bert_classifier_chatgpt_annotations
340115,2022-02-23,2022,1,2503686.0,"Is it NEXAYA or is it your recent acquisitions in -- I don't know whether you classify this in artificial -- I mean, artificial intelligence in this.",adoption,0.26926437,bert_classifier_chatgpt_annotations
100054,2020-04-28,2020,2,1979542.0,"We work together with renowned IT companies, develop new industry standards and optimize construction processes using artificial intelligence, AI; sensor controlled Internet of Things (IoT) technology; and block chains, to name just a few.",adoption,0.33940315,bert_classifier_chatgpt_annotations
100054,2020-04-28,2020,2,1979542.0,"In addition, Nexplore cooperates closely with the German Research Center for Artificial Intelligence, DFKI.",irrelevant,0.27743945,bert_classifier_chatgpt_annotations
203290,2020-08-12,2020,3,2073269.0,And this device continues AI to help doctors interpret data.,adoption,0.3242566,bert_classifier_chatgpt_annotations
203290,2020-08-12,2020,3,2073269.0,We also need to leverage AI to build the best experience.,innovation,0.2934632,bert_classifier_chatgpt_annotations
255244,2020-01-30,2020,1,1895980.0,"Of the client, Hanwha Life Insurance adopted an AI cloud system for real-time and automatic underwriting of claims assessment for the first time in the insurance industry.",adoption,0.30687848,bert_classifier_chatgpt_annotations
255244,2020-01-30,2020,1,1895980.0,"Going forward, we will continue to bring neighbor's distinct technology and services like line works, collaboration solutions, in cloves, AI technology to the cloud in order to gain competitiveness at both home and abroad.",adoption,0.26908058,bert_classifier_chatgpt_annotations
255244,2020-01-30,2020,1,1895980.0,"[indiscernible] is endeavoring to monetize its B2B business by sharing its core AI technologies with the outside community like chat bot, voice recognition and synthesis, OCR, facial recognition, which has been used to insight NAVER in line over the past 3 years.",adoption,0.32039276,bert_classifier_chatgpt_annotations
255244,2020-01-30,2020,1,1895980.0,"Having said that, we expect there will be close cooperation in many fields, including AI search advertisement techfin, among others.",innovation,0.3298124,bert_classifier_chatgpt_annotations
255244,2020-01-30,2020,1,1895980.0,"As you know, based on our strength in the portal business, our priority for investment has been search AI commerce, content and B2B business.",adoption,0.1985709,bert_classifier_chatgpt_annotations
346434,2021-05-24,2021,2,2297355.0,"The increase was primarily due to higher headcount expenses as we continue to invest in AI, big data and other advanced technologies as well as increased share-based compensation expenses.",irrelevant,0.12844582,bert_classifier_chatgpt_annotations
318391,2020-11-27,2020,4,2154331.0,"But before AI, we had a flock size in South Africa of about 24 million.",irrelevant,0.16594818,bert_classifier_chatgpt_annotations
318391,2020-11-27,2020,4,2154331.0,"We have seen in Europe in this current winter of them, a heightened incidence of AI and many incidents.",risk,0.18156525,bert_classifier_chatgpt_annotations
318391,2020-11-27,2020,4,2154331.0,"In the previous time, we saw this level of incidence, the following South African winter, we experienced AI.",irrelevant,0.22266276,bert_classifier_chatgpt_annotations
318391,2020-11-27,2020,4,2154331.0,"You can't build a wall and to keep AI out, you can maintain high biosecurity standards and try and even improve that.",risk,0.23170109,bert_classifier_chatgpt_annotations
318391,2020-11-27,2020,4,2154331.0,"But I think it must be noted that with the best biosecurity standards, you may still get AI.",risk,0.33902824,bert_classifier_chatgpt_annotations
318391,2020-11-27,2020,4,2154331.0,"If you don't have good biosecurity standards, the chances that you get the AI is very good.",risk,0.29378822,bert_classifier_chatgpt_annotations
183964,2020-04-29,2020,2,1964579.0,"All of that data -- and if you follow the machine learning and the AI industries, that's the moniker they like to use is that data is the new oil.",adoption,0.27283943,bert_classifier_chatgpt_annotations
184101,2020-08-12,2020,3,2071452.0,We continue to explore other opportunities for our OpenTerra maps-as-a-service in geographies such as China and Europe.The goal for this third engine is to leverage our AI technology to derive useful insights from car sensor data and serve customers across marketable industries.,adoption,0.2348183,bert_classifier_chatgpt_annotations
184101,2020-08-12,2020,3,2071452.0,"We plan to use this AI [ to enhance ] the first and second growth engines of the platform to support our growth and lower our content costs to support our innovative business models.Next slide, please.",adoption,0.33436644,bert_classifier_chatgpt_annotations
016531,2020-02-20,2020,1,1916647.0,"One is the deep suite of offerings; two, the cloud native platform architecture that undergirds them; and three, the intelligent technologies like analytics and machine learning that improve them both continuously.",hype,0.31914622,bert_classifier_chatgpt_annotations
141178,2021-05-05,2021,2,2274342.0,"5G enables new technologies for the enterprise, such as Edge AI and Edge Computing.",hype,0.22653815,bert_classifier_chatgpt_annotations
141178,2021-05-05,2021,2,2274342.0,[ Net4 Limited ] a system integrator in Europe is connecting a video feed through our 5G solutions in conjunction with their AI platform.,irrelevant,0.26368046,bert_classifier_chatgpt_annotations
144520,2020-08-06,2020,3,2064169.0,Our VMS and Scheduling and Predictive Analytics businesses grew year-over-year in the second quarter and recent trends indicate similar performance in the third quarter.,hype,0.3508081,bert_classifier_chatgpt_annotations
144520,2020-08-06,2020,3,2064169.0,"As Kelly alluded to, the predictive analytics that we put in place using our clients' information would suggest that we'd be back to those levels.",innovation,0.420409,bert_classifier_chatgpt_annotations
